RegionID,SizeRank,RegionName,RegionType,StateName,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30
394902,37,"Nashville, TN",Msa,TN,161250.0,165823.0,169900.0,174000.0,179900.0,175200.0,168000.0,169900.0,165221.0,161775.0,165000.0,163350.0,162300.0,162000.0,159900.0,164000.0,169950.0,165000.0,159747.0,155000.0,155000.0,156000.0,162000.0,154250.0,151950.0,159900.0,154663.0,163705.0,172258.0,174900.0,174000.0,169500.0,165000.0,158000.0,165000.0,163000.0,149900.0,157000.0,160000.0,159500.0,170000.0,178000.0,172500.0,159995.0,158000.0,160000.0,172140.0,157900.0,158450.0,160000.0,165000.0,174900.0,180220.0,184000.0,174900.0,170000.0,174900.0,175000.0,178000.0,165000.0,174000.0,165000.0,180000.0,186000.0,195000.0,195000.0,186500.0,185000.0,185250.0,185980.0,186390.0,179627.0,180700.0,182086.0,186900.0,192000.0,207500.0,200100.0,200250.0,190575.0,193000.0,200000.0,199000.0,194000.0,197900.0,200000.0,202000.0,215000.0,219900.0,217175.0,215000.0,216000.0,211930.0,216200.0,223500.0,214900.0,214850.0,220000.0,225000.0,237000.0,240000.0,245493.0,238000.0,237000.0,242990.0,237000.0,245000.0,240000.0,239900.0,250000.0,251050.0,260000.0,269000.0,265000.0,265000.0,266230.0,260000.0,266900.0,274947.0,263233.0,267000.0,272000.0,275000.0,280500.0,289900.0,291450.0,286500.0,270000.0,279900.0,278950.0,289700.0,277500.0,279413.0,289000.0,289000.0,300000.0,308000.0,301754.0,305000.0,300000.0,299000.0,308549.0,315000.0,297000.0,298500.0,314015.0,309000.0,308000.0,315000.0,325000.0,325000.0,321000.0,330950.0,320000.0,325000.0,318525.0,331700.0,336990.0,349715.0
395005,38,"Providence, RI",Msa,RI,260000.0,249900.0,250000.0,257250.0,257000.0,250000.0,250000.0,235000.0,240000.0,227750.0,224250.0,215000.0,212000.0,217000.0,216000.0,217500.0,228000.0,225000.0,230000.0,220250.0,215500.0,215000.0,210000.0,215000.0,215000.0,210000.0,217000.0,214900.0,225000.0,234000.0,232000.0,225000.0,224000.0,219900.0,220000.0,218000.0,210000.0,208750.0,196000.0,215000.0,225000.0,220000.0,210000.0,215328.0,200000.0,197500.0,195000.0,193500.0,189900.0,195000.0,195750.0,202250.0,220000.0,216500.0,215000.0,199700.0,205000.0,210000.0,209750.0,195000.0,198500.0,201000.0,200000.0,220000.0,235000.0,225000.0,229000.0,220000.0,214000.0,215000.0,210000.0,215000.0,205000.0,210000.0,211325.0,220000.0,235000.0,230000.0,229000.0,224000.0,235000.0,225000.0,218000.0,225000.0,209950.0,220000.0,215000.0,235000.0,245000.0,245000.0,245000.0,237250.0,235000.0,230000.0,231900.0,234700.0,226000.0,235000.0,240000.0,245000.0,255000.0,263500.0,255000.0,250000.0,245000.0,255000.0,240000.0,240000.0,239000.0,237500.0,255000.0,255000.0,274000.0,272363.0,268000.0,270000.0,260000.0,266000.0,260000.0,249900.0,255000.0,262325.0,265000.0,271750.0,286050.0,282000.0,275000.0,275000.0,272000.0,270000.0,267000.0,260000.0,259900.0,275000.0,279900.0,295000.0,300000.0,300000.0,295000.0,297250.0,288000.0,295000.0,285000.0,290750.0,279000.0,304900.0,307500.0,307500.0,310000.0,324000.0,335000.0,332000.0,335000.0,328000.0,325000.0,320950.0,310500.0,330000.0,340000.0
394862,39,"Milwaukee, WI",Msa,WI,169950.0,183000.0,185000.0,188950.0,195000.0,196201.0,195500.0,187750.0,182000.0,182000.0,180000.0,180000.0,180000.0,174000.0,185000.0,174900.0,186500.0,187000.0,183000.0,178000.0,172000.0,170000.0,174000.0,175000.0,173103.0,175000.0,167500.0,174000.0,180000.0,193750.0,195000.0,186000.0,183700.0,181500.0,167800.0,171750.0,179900.0,159450.0,161267.0,168000.0,175000.0,179950.0,177750.0,168900.0,167000.0,160000.0,163700.0,156000.0,143000.0,155000.0,168000.0,165000.0,177500.0,176000.0,187000.0,179000.0,167250.0,149900.0,151000.0,152500.0,147500.0,155000.0,167000.0,170000.0,185000.0,190000.0,184000.0,170000.0,175000.0,166000.0,163500.0,164750.0,159900.0,170000.0,165250.0,176000.0,184500.0,193500.0,190000.0,182300.0,184300.0,183500.0,179250.0,165000.0,163000.0,174000.0,185000.0,195000.0,200000.0,190000.0,205000.0,183750.0,191900.0,175000.0,180000.0,174000.0,167000.0,180000.0,189900.0,188000.0,205000.0,190000.0,198000.0,200000.0,190000.0,182250.0,174900.0,184150.0,165000.0,187000.0,195000.0,197500.0,214900.0,209900.0,212000.0,196300.0,199900.0,200000.0,190000.0,181250.0,180000.0,190000.0,208000.0,200900.0,225000.0,230000.0,220000.0,210000.0,210000.0,211000.0,195000.0,195000.0,190000.0,214700.0,215000.0,208500.0,215000.0,208300.0,212700.0,210000.0,195000.0,199000.0,192250.0,189900.0,188000.0,207000.0,215000.0,215000.0,218500.0,222950.0,235000.0,225000.0,215750.0,217000.0,215000.0,206045.0,208700.0,216500.0,225000.0
394714,40,"Jacksonville, FL",Msa,FL,189900.0,193000.0,189900.0,195000.0,199950.0,198500.0,193000.0,192000.0,187500.0,180000.0,180000.0,176750.0,182000.0,178000.0,168400.0,175000.0,185000.0,176000.0,176500.0,165750.0,168000.0,164995.0,160000.0,165000.0,162000.0,168000.0,169700.0,162000.0,168950.0,156000.0,168000.0,165000.0,155500.0,168500.0,155000.0,150000.0,145000.0,160000.0,149900.0,162000.0,160000.0,159600.0,159900.0,155000.0,154000.0,151664.0,157395.0,139945.0,145300.0,145500.0,154000.0,160000.0,173000.0,161500.0,164900.0,153400.0,161000.0,164900.0,158223.0,170900.0,157520.0,164900.0,182750.0,182500.0,189000.0,192000.0,192500.0,185000.0,185000.0,184995.0,190000.0,185130.0,190200.0,202050.0,195000.0,208350.0,208650.0,206900.0,200000.0,196400.0,199000.0,199950.0,207500.0,188250.0,205000.0,204150.0,200000.0,210000.0,215990.0,207000.0,202900.0,199299.0,205000.0,210000.0,210250.0,200000.0,199000.0,205000.0,199900.0,214945.0,220000.0,219000.0,217500.0,207000.0,211100.0,215000.0,217000.0,200000.0,210268.0,215000.0,220000.0,230000.0,229990.0,235000.0,222000.0,225000.0,222668.0,225500.0,235000.0,225000.0,235000.0,236000.0,237990.0,240000.0,250967.0,247000.0,244000.0,239990.0,241547.0,249052.0,250000.0,231037.0,245000.0,248900.0,247500.0,250000.0,253300.0,261000.0,257500.0,252500.0,250000.0,250000.0,257500.0,249825.0,254900.0,259990.0,259000.0,263000.0,265990.0,275000.0,272000.0,270000.0,274000.0,275000.0,275000.0,264690.0,272175.0,282245.0,292000.0
394849,41,"Memphis, TN",Msa,TN,133000.0,145204.0,146950.0,147750.0,150500.0,156950.0,150000.0,144900.0,139000.0,143139.0,143250.0,139950.0,134950.0,142000.0,143000.0,150762.0,150000.0,155000.0,145500.0,150000.0,140000.0,140500.0,141750.0,130000.0,133450.0,143113.0,137775.0,142000.0,145000.0,139700.0,151950.0,150000.0,140000.0,148700.0,140000.0,124000.0,135000.0,136475.0,134400.0,130000.0,142000.0,136500.0,138900.0,143250.0,131950.0,135000.0,138250.0,130000.0,121183.0,140000.0,144700.0,135000.0,149000.0,155500.0,140000.0,141000.0,130000.0,125000.0,132000.0,130000.0,128299.0,135000.0,140000.0,150000.0,157000.0,163000.0,155400.0,153500.0,147000.0,155000.0,145000.0,142000.0,135000.0,146500.0,145000.0,154900.0,164000.0,163000.0,154000.0,155498.0,145000.0,145000.0,144000.0,140000.0,150000.0,145000.0,156000.0,159000.0,170000.0,156000.0,162450.0,158000.0,153500.0,159000.0,150000.0,140000.0,145000.0,150500.0,150350.0,165000.0,180000.0,166500.0,167625.0,158000.0,158000.0,167250.0,160000.0,144900.0,151900.0,157000.0,162500.0,169250.0,180000.0,179000.0,171000.0,170000.0,164500.0,169000.0,165000.0,165000.0,148000.0,165500.0,170000.0,185000.0,188000.0,187500.0,175000.0,177000.0,175000.0,169950.0,170000.0,160000.0,174000.0,175000.0,180000.0,190000.0,205000.0,203000.0,189900.0,186000.0,182000.0,185000.0,190000.0,178250.0,184500.0,195500.0,207600.0,205000.0,215000.0,215000.0,215750.0,221000.0,219000.0,215000.0,213000.0,197000.0,195000.0,220000.0,218250.0
394935,42,"Oklahoma City, OK",Msa,OK,114618.0,118250.0,125000.0,125000.0,130000.0,126000.0,128500.0,122000.0,125000.0,120000.0,119000.0,124500.0,125000.0,126175.0,119900.0,129500.0,130000.0,132150.0,125500.0,126000.0,124000.0,125000.0,122000.0,119950.0,123000.0,126500.0,125000.0,127000.0,135000.0,130000.0,128000.0,133000.0,126000.0,134000.0,130000.0,130000.0,126750.0,128500.0,125000.0,136900.0,139000.0,135000.0,131750.0,130000.0,132000.0,128500.0,132500.0,130500.0,129500.0,133000.0,133000.0,141250.0,140000.0,139500.0,142000.0,142000.0,142500.0,142000.0,139500.0,135000.0,139500.0,142000.0,140000.0,142750.0,149000.0,154000.0,150000.0,145000.0,142500.0,144000.0,147500.0,138500.0,145500.0,150000.0,150000.0,155000.0,160000.0,160000.0,155000.0,155500.0,157000.0,155000.0,158500.0,150000.0,154527.0,151580.0,152388.0,160000.0,169000.0,164900.0,161000.0,160575.0,157500.0,153000.0,157000.0,159000.0,153000.0,158000.0,160500.0,162000.0,165000.0,170000.0,164000.0,160500.0,164700.0,161950.0,164250.0,161000.0,162500.0,163000.0,165000.0,167000.0,172000.0,169000.0,168500.0,168500.0,160000.0,163500.0,168500.0,160000.0,165000.0,169000.0,171801.0,172500.0,170000.0,175000.0,171000.0,175000.0,175000.0,170000.0,172000.0,176000.0,180000.0,183000.0,188000.0,185000.0,200000.0,185500.0,189950.0,189000.0,185000.0,189000.0,191500.0,182000.0,190000.0,195000.0,195000.0,197000.0,205760.0,205000.0,215000.0,206000.0,205500.0,210000.0,205000.0,199987.0,210000.0,212000.0,212000.0
394807,43,"Louisville-Jefferson County, KY",Msa,KY,135000.0,137750.0,137000.0,143000.0,147000.0,141100.0,146957.0,139500.0,136900.0,130000.0,135000.0,131500.0,128500.0,131616.0,139900.0,135500.0,142900.0,142000.0,140000.0,137475.0,135000.0,129900.0,135000.0,134000.0,134000.0,141950.0,138000.0,143870.0,146000.0,150000.0,150850.0,145000.0,137575.0,149975.0,142000.0,140000.0,143000.0,142000.0,138750.0,144250.0,147500.0,150000.0,145000.0,141750.0,142000.0,138613.0,136450.0,138000.0,135000.0,144000.0,144950.0,145850.0,147000.0,145000.0,141500.0,144000.0,147900.0,144450.0,145000.0,134000.0,131000.0,137400.0,139900.0,148500.0,159000.0,157000.0,150000.0,150000.0,143350.0,145000.0,138000.0,138750.0,136000.0,139250.0,144950.0,148500.0,156725.0,157000.0,155000.0,150500.0,149900.0,144900.0,147500.0,142250.0,147700.0,150750.0,155000.0,167500.0,169450.0,165000.0,160500.0,150000.0,155000.0,151000.0,154900.0,152000.0,146350.0,154950.0,155750.0,165000.0,170000.0,179500.0,170000.0,168500.0,164850.0,168000.0,159900.0,159950.0,158000.0,160000.0,169000.0,175000.0,184000.0,185000.0,175000.0,174000.0,175000.0,175000.0,175000.0,171500.0,170000.0,170500.0,179000.0,185000.0,190000.0,196000.0,184900.0,175000.0,182500.0,180000.0,182450.0,179900.0,181950.0,179955.0,184000.0,197100.0,205000.0,208000.0,199900.0,192500.0,195000.0,188500.0,195000.0,184000.0,189950.0,195000.0,200000.0,200000.0,213085.0,225000.0,220000.0,215000.0,215000.0,215000.0,205000.0,206500.0,204900.0,212500.0,217500.0
394669,44,"Hartford, CT",Msa,CT,225000.0,239900.0,240500.0,238000.0,245000.0,243500.0,250000.0,230000.0,235000.0,230000.0,220000.0,209950.0,217750.0,215000.0,218000.0,220000.0,239200.0,234900.0,225000.0,220000.0,217000.0,222250.0,227750.0,220000.0,217250.0,222920.0,210000.0,225000.0,235000.0,235900.0,240000.0,231100.0,230000.0,234000.0,230000.0,220000.0,212000.0,209950.0,219900.0,215500.0,229250.0,225500.0,225000.0,220000.0,209000.0,205000.0,198750.0,196500.0,205000.0,199900.0,201900.0,215000.0,228750.0,229950.0,229000.0,205000.0,219000.0,210000.0,209950.0,202750.0,186550.0,189000.0,215000.0,215000.0,228750.0,232000.0,227000.0,215000.0,217750.0,203000.0,199900.0,212500.0,209500.0,194000.0,204500.0,215000.0,221000.0,233000.0,221000.0,212750.0,204950.0,212141.0,206500.0,195000.0,187000.0,207800.0,210000.0,211000.0,230000.0,220000.0,220000.0,216000.0,205000.0,203000.0,215000.0,205000.0,208000.0,200000.0,210000.0,221000.0,242000.0,230000.0,230000.0,225000.0,215000.0,212000.0,212000.0,209500.0,202000.0,214250.0,217500.0,225000.0,239900.0,235825.0,232000.0,220000.0,218000.0,208750.0,215900.0,208000.0,216900.0,225000.0,224750.0,225000.0,244000.0,242200.0,242500.0,219950.0,220000.0,210000.0,220000.0,208000.0,200000.0,217000.0,225000.0,230000.0,240500.0,242000.0,235000.0,225000.0,224900.0,229500.0,224000.0,225000.0,215000.0,234000.0,242000.0,240000.0,242250.0,255000.0,260000.0,253000.0,257500.0,255000.0,255000.0,253000.0,244900.0,250000.0,265000.0
395022,45,"Richmond, VA",Msa,VA,205000.0,225000.0,219950.0,225000.0,233167.0,226793.0,230000.0,214000.0,214750.0,216000.0,224643.0,205000.0,204364.0,200000.0,200000.0,215000.0,210334.0,207000.0,210000.0,197725.0,199900.0,200000.0,210000.0,207600.0,193133.0,194770.0,200000.0,205000.0,205000.0,219950.0,220000.0,199725.0,205000.0,205000.0,200000.0,199725.0,182375.0,195000.0,195000.0,195000.0,201950.0,209250.0,210000.0,189000.0,189950.0,187750.0,200000.0,174000.0,175475.0,184000.0,198000.0,195000.0,215000.0,220000.0,199925.0,188000.0,195000.0,204545.0,200000.0,194250.0,190000.0,195000.0,202000.0,207500.0,220000.0,215000.0,218000.0,210000.0,213500.0,200000.0,214975.0,199950.0,190000.0,210000.0,210000.0,212500.0,229000.0,214950.0,223200.0,215000.0,213000.0,212500.0,225000.0,200000.0,200000.0,214000.0,210000.0,225000.0,227000.0,228000.0,227000.0,212500.0,220000.0,222750.0,225000.0,215000.0,214000.0,221543.0,222400.0,230000.0,240000.0,237500.0,230000.0,225000.0,229950.0,235000.0,229775.0,222000.0,230000.0,230000.0,232500.0,238220.0,249950.0,250000.0,245000.0,237700.0,225000.0,239083.0,249500.0,234000.0,239310.0,241750.0,247500.0,250000.0,259500.0,257500.0,250000.0,240000.0,240000.0,249925.0,249000.0,235000.0,240000.0,252500.0,258000.0,262000.0,270000.0,267900.0,270000.0,260000.0,260000.0,262975.0,272000.0,251000.0,250000.0,265900.0,274950.0,279950.0,275000.0,283600.0,280875.0,286000.0,287000.0,285000.0,288000.0,272950.0,286425.0,290000.0,304000.0
394910,46,"New Orleans, LA",Msa,LA,165000.0,169700.0,163000.0,170000.0,170000.0,178000.0,172000.0,172500.0,165000.0,160000.0,168000.0,149900.0,160000.0,162900.0,159000.0,164500.0,170750.0,180000.0,164500.0,168500.0,159900.0,158900.0,160000.0,155000.0,155356.0,165000.0,159900.0,162000.0,165050.0,169000.0,170000.0,159500.0,169000.0,165000.0,167333.0,160000.0,160000.0,153300.0,158500.0,164900.0,170000.0,163367.0,160000.0,160000.0,155000.0,159000.0,159000.0,149900.0,150000.0,155000.0,160000.0,160000.0,166700.0,163725.0,165000.0,162000.0,157000.0,155000.0,163950.0,167025.0,149900.0,155000.0,163600.0,174000.0,177500.0,178700.0,169750.0,168150.0,169000.0,165000.0,171950.0,165000.0,160000.0,172400.0,164250.0,171640.0,174900.0,175000.0,165900.0,169000.0,163250.0,174900.0,174598.0,159000.0,160000.0,175000.0,170500.0,180000.0,182250.0,182900.0,174800.0,170000.0,172900.0,173250.0,180000.0,165000.0,172250.0,177400.0,175000.0,189900.0,185540.0,185900.0,178400.0,179500.0,170000.0,185000.0,175000.0,180800.0,176900.0,180500.0,175000.0,197000.0,199855.0,199800.0,193000.0,185500.0,188250.0,189000.0,201265.0,190500.0,185000.0,187390.0,186513.0,199500.0,209900.0,207750.0,200000.0,199000.0,192000.0,200000.0,199000.0,190750.0,200000.0,200000.0,198000.0,210000.0,223000.0,219450.0,215000.0,213450.0,215000.0,220000.0,222000.0,217000.0,209950.0,213000.0,222950.0,221000.0,230000.0,230000.0,232500.0,225000.0,229900.0,235000.0,230000.0,225000.0,230000.0,239500.0,243489.0
394425,47,"Buffalo, NY",Msa,NY,107000.0,120000.0,113000.0,120000.0,125000.0,117250.0,118900.0,115000.0,115000.0,113000.0,105000.0,101850.0,105000.0,115000.0,111970.0,119900.0,124020.0,122300.0,120000.0,117000.0,111150.0,119000.0,118720.0,122000.0,115500.0,109000.0,120000.0,120000.0,124900.0,130000.0,128000.0,133000.0,130000.0,122950.0,121000.0,130000.0,115000.0,113950.0,121400.0,121500.0,129000.0,130000.0,130000.0,132000.0,121680.0,118000.0,122500.0,112000.0,112950.0,125000.0,115000.0,127500.0,135000.0,130000.0,129900.0,129900.0,124500.0,130000.0,125000.0,121000.0,119000.0,122500.0,122500.0,129500.0,135600.0,138900.0,141500.0,135000.0,128000.0,126000.0,125000.0,121450.0,120050.0,124000.0,123500.0,130000.0,132150.0,134000.0,144900.0,135000.0,130000.0,127000.0,127000.0,123500.0,122000.0,122000.0,135113.0,125000.0,139900.0,140500.0,142260.0,137000.0,132000.0,130050.0,128375.0,135000.0,130000.0,129757.0,130000.0,130050.0,148000.0,148000.0,149870.0,143600.0,144000.0,135900.0,137250.0,134450.0,127500.0,134028.0,139000.0,145750.0,155000.0,154900.0,155544.0,158000.0,148000.0,145000.0,146000.0,145000.0,140000.0,143500.0,144900.0,149500.0,155000.0,170000.0,164800.0,163000.0,156000.0,155957.0,150000.0,147100.0,147750.0,149900.0,155000.0,161000.0,175000.0,174900.0,177500.0,170000.0,168000.0,160000.0,164900.0,160000.0,155000.0,161777.0,172275.0,180000.0,170000.0,187000.0,192000.0,190000.0,190000.0,185000.0,185000.0,180000.0,172750.0,175100.0,190000.0
395012,48,"Raleigh, NC",Msa,NC,200000.0,203000.0,190000.0,210000.0,217000.0,209000.0,210000.0,196000.0,209000.0,200000.0,202500.0,195000.0,195750.0,200000.0,183000.0,190000.0,185500.0,192750.0,191750.0,177500.0,188500.0,189000.0,188500.0,198000.0,173750.0,186000.0,197000.0,193875.0,210000.0,201500.0,199000.0,205000.0,200000.0,210000.0,199950.0,194750.0,192900.0,190000.0,190000.0,201000.0,207500.0,203250.0,197000.0,189000.0,195000.0,203250.0,200000.0,179000.0,188000.0,195000.0,205000.0,208500.0,207500.0,203900.0,202000.0,195000.0,199900.0,218000.0,205000.0,196000.0,190000.0,205000.0,200000.0,216000.0,210000.0,215000.0,218500.0,203000.0,220000.0,210000.0,222500.0,210000.0,213500.0,215000.0,216750.0,225000.0,224000.0,225000.0,225000.0,219000.0,224000.0,225000.0,216000.0,214000.0,218949.0,230000.0,223070.0,235504.0,247000.0,235000.0,238500.0,233000.0,236000.0,240000.0,235000.0,223000.0,230000.0,234000.0,239000.0,248000.0,255000.0,245000.0,250000.0,250000.0,250000.0,250000.0,256000.0,252000.0,247000.0,260000.0,265000.0,270000.0,273000.0,267500.0,265000.0,262000.0,266000.0,270000.0,275000.0,263000.0,273000.0,275000.0,280000.0,281500.0,285000.0,284000.0,280000.0,280000.0,275000.0,285000.0,279750.0,282500.0,283500.0,287000.0,294900.0,293000.0,295000.0,297000.0,295000.0,295000.0,299000.0,305000.0,300000.0,299000.0,300950.0,308000.0,315000.0,309000.0,309000.0,314950.0,319000.0,315000.0,319000.0,319458.0,317000.0,312385.0,320000.0,332000.0,347000.0
394388,49,"Birmingham, AL",Msa,AL,145400.0,153000.0,157325.0,160000.0,161900.0,166000.0,150000.0,150700.0,148705.0,149000.0,153000.0,129900.0,139000.0,150000.0,145000.0,155000.0,163700.0,164500.0,162000.0,156000.0,156000.0,152000.0,160000.0,150500.0,146000.0,149000.0,156000.0,160000.0,164673.0,155000.0,160000.0,157000.0,159200.0,159000.0,157021.0,147500.0,145900.0,153430.0,152000.0,164900.0,169500.0,154950.0,161644.0,155000.0,156900.0,150500.0,160000.0,149900.0,155000.0,159900.0,166000.0,173000.0,188950.0,185000.0,171000.0,173738.0,172000.0,175000.0,180000.0,178530.0,171250.0,198500.0,189900.0,205000.0,210000.0,210000.0,200000.0,185000.0,196000.0,191200.0,195000.0,185000.0,188720.0,180000.0,191000.0,195000.0,199900.0,193100.0,197500.0,190000.0,180000.0,180500.0,185900.0,180750.0,177900.0,188000.0,190000.0,204500.0,194600.0,191500.0,183000.0,173143.0,172000.0,173000.0,170000.0,165000.0,167000.0,177000.0,189000.0,189950.0,196000.0,190000.0,180000.0,180000.0,176750.0,180000.0,174000.0,177000.0,168000.0,175000.0,192000.0,197000.0,193750.0,189000.0,186750.0,185250.0,184160.0,182500.0,184900.0,176000.0,179500.0,189900.0,192000.0,207450.0,210000.0,202450.0,192900.0,197250.0,195000.0,194000.0,198450.0,189000.0,190000.0,201000.0,212000.0,218500.0,219900.0,211400.0,210000.0,200900.0,209500.0,209000.0,210000.0,197250.0,209900.0,229900.0,229950.0,225000.0,228889.0,225000.0,224000.0,235700.0,225623.0,230000.0,220900.0,219900.0,226971.0,235000.0,243000.0
395053,50,"Salt Lake City, UT",Msa,UT,225000.0,224900.0,229900.0,233500.0,226000.0,230000.0,225000.0,217650.0,226900.0,225550.0,220000.0,230000.0,219000.0,215000.0,219925.0,220780.0,219000.0,218150.0,218900.0,205000.0,206000.0,201525.0,210000.0,212450.0,205450.0,199997.0,203250.0,200000.0,221450.0,225000.0,219975.0,209900.0,209000.0,200000.0,199000.0,188515.0,187500.0,186400.0,185000.0,189950.0,194500.0,198000.0,186450.0,179900.0,184400.0,180050.0,180095.0,175000.0,175000.0,177000.0,195000.0,194791.0,192750.0,193000.0,202500.0,191427.0,201500.0,205000.0,204000.0,200000.0,205000.0,205000.0,219900.0,227625.0,232950.0,227000.0,228000.0,221900.0,217000.0,220100.0,225000.0,218000.0,224900.0,227000.0,220000.0,234450.0,233000.0,240000.0,235935.0,231875.0,230000.0,234400.0,235750.0,235000.0,225000.0,235000.0,239250.0,252000.0,257500.0,250000.0,245000.0,247000.0,246000.0,246000.0,250000.0,239000.0,248000.0,250000.0,255000.0,263000.0,272000.0,270000.0,265000.0,261750.0,261400.0,265000.0,266785.0,270755.0,261983.0,280000.0,285000.0,297500.0,296500.0,290700.0,288000.0,286000.0,293582.0,299000.0,292750.0,292926.0,295000.0,315000.0,306133.0,320000.0,325000.0,320000.0,314000.0,315000.0,322900.0,315000.0,305000.0,315000.0,315125.0,318250.0,330000.0,340000.0,345000.0,345886.0,337500.0,343000.0,335513.0,343500.0,343000.0,343000.0,352000.0,360000.0,359000.0,355450.0,370750.0,375000.0,377000.0,384000.0,382750.0,385000.0,399500.0,390000.0,415000.0,431500.0,445000.0
395031,51,"Rochester, NY",Msa,NY,110550.0,112000.0,118900.0,122000.0,123000.0,125655.0,126500.0,118500.0,117000.0,117500.0,116000.0,112000.0,118000.0,119200.0,118000.0,120000.0,124000.0,126500.0,123900.0,120000.0,119900.0,120000.0,115000.0,115000.0,117000.0,119000.0,123000.0,129000.0,125000.0,130000.0,130900.0,127500.0,121700.0,120725.0,119700.0,122250.0,117000.0,115000.0,119000.0,127000.0,123900.0,129900.0,126000.0,125000.0,123750.0,129900.0,119000.0,119000.0,118750.0,119900.0,122250.0,124900.0,130000.0,130810.0,135900.0,132000.0,130000.0,125000.0,123900.0,120000.0,119000.0,129900.0,128600.0,128300.0,136000.0,144000.0,138500.0,130000.0,125000.0,127000.0,129237.0,120750.0,122250.0,126750.0,123500.0,131500.0,136600.0,140000.0,128000.0,133500.0,130000.0,135500.0,127000.0,124550.0,124900.0,123000.0,124900.0,133400.0,140000.0,144250.0,140000.0,133000.0,132750.0,132000.0,137500.0,122500.0,128750.0,127000.0,130500.0,135000.0,144900.0,145000.0,144000.0,140000.0,133750.0,138750.0,138500.0,132500.0,132500.0,134750.0,135000.0,145750.0,147000.0,149000.0,149900.0,140000.0,139900.0,132625.0,136000.0,131600.0,134000.0,139700.0,140000.0,155000.0,155000.0,158000.0,152000.0,146750.0,146450.0,145000.0,141000.0,137000.0,137500.0,140000.0,143400.0,155000.0,165000.0,163000.0,162000.0,155000.0,150000.0,151000.0,152000.0,150000.0,142000.0,160000.0,163130.0,160000.0,165000.0,173000.0,177000.0,175000.0,174500.0,172500.0,173000.0,160000.0,160000.0,165000.0,180000.0
